"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","previous","Subscription","contact_success_rate","age_group","credit_risk"
34,"technician","married","secondary","no",4,"yes","no","unknown","15","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
38,"technician","single","tertiary","no",0,"no","no","cellular","28","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"blue-collar","divorced","primary","no",37,"yes","no","cellular","13","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
59,"self-employed","married","tertiary","no",593,"no","no","unknown","13","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
32,"blue-collar","married","secondary","no",1148,"yes","no","cellular","20","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"blue-collar","single","secondary","no",3561,"yes","no","unknown","2","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"admin.","divorced","secondary","no",63,"no","no","unknown","16","may","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"student","married","secondary","no",260,"no","no","unknown","20","jun","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
28,"technician","single","tertiary","no",2269,"yes","no","unknown","9","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
47,"admin.","married","secondary","no",1060,"yes","no","unknown","6","jun","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
27,"self-employed","married","secondary","no",-220,"yes","no","unknown","26","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
41,"management","married","tertiary","no",49,"yes","no","cellular","17","jul","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"admin.","married","tertiary","no",69,"no","yes","cellular","4","aug","3","6","yes",0.645833333333333,"Middle-aged","High Risk"
47,"blue-collar","married","secondary","no",480,"yes","no","unknown","28","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
53,"technician","divorced","secondary","no",0,"yes","yes","cellular","15","jul","5","0","no",0.0568070519098923,"Senior","High Risk"
29,"management","married","tertiary","no",451,"no","no","cellular","28","jan","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"blue-collar","married","secondary","no",759,"yes","no","cellular","9","apr","5","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
65,"retired","divorced","primary","no",1840,"no","no","cellular","1","jun","2","5","no",0.106965174129353,"Senior","Medium Risk"
56,"blue-collar","married","secondary","no",345,"yes","no","telephone","22","jul","1","0","no",0.0568070519098923,"Senior","Medium Risk"
35,"blue-collar","married","secondary","no",1287,"yes","no","cellular","14","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"management","married","unknown","no",353,"no","yes","cellular","25","jul","2","0","no",0.0568070519098923,"Senior","High Risk"
56,"technician","married","secondary","no",205,"no","yes","cellular","23","jul","2","0","no",0.0568070519098923,"Senior","High Risk"
38,"unemployed","married","primary","no",1147,"yes","yes","unknown","8","may","5","0","no",0.0568070519098923,"Middle-aged","High Risk"
38,"admin.","married","tertiary","no",605,"no","no","cellular","18","nov","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
55,"management","married","unknown","no",559,"no","no","cellular","28","jan","2","0","no",0.0568070519098923,"Senior","Medium Risk"
43,"management","married","tertiary","no",2,"no","yes","cellular","20","aug","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
25,"admin.","single","tertiary","no",760,"yes","no","cellular","27","may","3","2","yes",0.106965174129353,"Middle-aged","Medium Risk"
30,"blue-collar","married","primary","no",1317,"yes","no","unknown","21","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"blue-collar","married","secondary","no",182,"no","no","cellular","4","feb","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"admin.","married","primary","no",276,"no","yes","unknown","17","jun","6","0","no",0.0568070519098923,"Senior","High Risk"
35,"entrepreneur","married","secondary","no",2971,"no","no","cellular","4","may","4","2","yes",0.106965174129353,"Middle-aged","Medium Risk"
26,"unemployed","single","secondary","no",1064,"no","no","unknown","31","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"admin.","married","unknown","no",1783,"no","no","unknown","20","jun","11","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"blue-collar","married","secondary","no",-67,"no","no","cellular","2","feb","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
60,"self-employed","single","tertiary","no",179,"no","yes","cellular","29","jul","4","0","no",0.0568070519098923,"Senior","High Risk"
38,"management","married","tertiary","no",1199,"no","no","cellular","4","aug","1","1","yes",0.645833333333333,"Middle-aged","Medium Risk"
47,"blue-collar","married","primary","no",214,"yes","yes","unknown","9","jun","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
51,"unemployed","married","secondary","no",1760,"no","yes","cellular","19","nov","1","0","no",0.0568070519098923,"Senior","High Risk"
48,"admin.","single","secondary","no",1150,"yes","no","unknown","28","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"admin.","married","secondary","no",121,"no","no","cellular","22","jul","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"technician","single","tertiary","no",828,"yes","no","cellular","16","apr","3","3","no",0.142857142857143,"Middle-aged","Medium Risk"
34,"admin.","married","secondary","no",244,"yes","no","cellular","31","jul","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"management","single","tertiary","no",424,"no","no","cellular","16","apr","4","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
47,"management","divorced","tertiary","no",447,"no","yes","unknown","7","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
33,"blue-collar","married","primary","no",-195,"no","no","unknown","20","sep","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
33,"management","single","tertiary","no",1410,"yes","no","cellular","5","feb","1","5","no",0.106965174129353,"Middle-aged","Medium Risk"
63,"retired","married","primary","no",1084,"no","no","cellular","14","oct","1","1","no",0.645833333333333,"Senior","Medium Risk"
41,"management","married","tertiary","no",832,"yes","yes","cellular","21","nov","1","1","no",0.106965174129353,"Middle-aged","High Risk"
56,"retired","married","tertiary","no",478,"no","no","cellular","5","feb","1","0","no",0.0568070519098923,"Senior","Medium Risk"
60,"management","single","tertiary","no",0,"no","yes","cellular","23","jul","1","0","no",0.0568070519098923,"Senior","High Risk"
37,"management","single","unknown","no",504,"yes","no","cellular","16","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"blue-collar","single","secondary","no",219,"yes","yes","cellular","11","may","2","1","no",0.106965174129353,"Middle-aged","High Risk"
57,"management","married","tertiary","no",1602,"no","no","cellular","29","jul","3","0","no",0.0568070519098923,"Senior","Medium Risk"
55,"management","married","primary","no",2587,"no","no","cellular","4","sep","2","2","yes",0.645833333333333,"Senior","Medium Risk"
44,"admin.","married","secondary","no",0,"yes","yes","unknown","16","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
47,"self-employed","married","tertiary","no",2303,"yes","no","cellular","6","may","2","1","no",0.106965174129353,"Middle-aged","Medium Risk"
31,"blue-collar","married","secondary","no",1660,"yes","no","cellular","20","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"management","married","tertiary","yes",32,"yes","no","cellular","21","nov","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"management","married","tertiary","no",278,"no","yes","cellular","28","jul","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
50,"management","married","tertiary","no",4,"no","no","cellular","17","nov","1","2","no",0.106965174129353,"Senior","Medium Risk"
30,"services","single","secondary","no",209,"yes","no","unknown","6","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"services","married","secondary","no",271,"yes","no","unknown","16","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
27,"management","single","unknown","no",3196,"no","no","cellular","9","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
26,"student","single","secondary","no",2572,"yes","no","cellular","5","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"management","single","tertiary","no",339,"no","no","cellular","21","nov","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"blue-collar","married","primary","no",0,"yes","yes","cellular","7","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
50,"housemaid","married","primary","no",395,"yes","no","unknown","15","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
49,"blue-collar","married","secondary","no",2039,"yes","no","cellular","18","nov","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
23,"student","single","secondary","no",780,"no","no","cellular","16","sep","1","0","no",0.0568070519098923,"Young","Medium Risk"
38,"technician","single","secondary","no",0,"yes","no","cellular","7","apr","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
58,"housemaid","married","tertiary","no",497,"no","no","unknown","11","jun","5","0","no",0.0568070519098923,"Senior","Medium Risk"
60,"retired","married","primary","no",55,"no","no","cellular","4","jun","1","0","no",0.0568070519098923,"Senior","Medium Risk"
38,"services","married","secondary","no",-140,"no","no","unknown","25","jun","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
51,"technician","married","secondary","no",-379,"yes","no","cellular","5","aug","1","0","no",0.0568070519098923,"Senior","High Risk"
42,"admin.","married","secondary","no",-396,"yes","no","cellular","11","may","1","4","no",0.106965174129353,"Middle-aged","High Risk"
30,"services","single","secondary","no",0,"yes","no","cellular","18","may","6","9","no",0.106965174129353,"Middle-aged","Medium Risk"
40,"management","married","primary","no",733,"yes","no","unknown","6","jun","7","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"management","married","tertiary","no",393,"yes","no","cellular","14","may","3","4","yes",0.106965174129353,"Middle-aged","Medium Risk"
27,"services","single","secondary","no",468,"yes","no","cellular","13","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"blue-collar","married","secondary","no",0,"yes","no","cellular","30","apr","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
37,"services","married","secondary","no",1328,"yes","no","telephone","13","may","2","4","no",0.106965174129353,"Middle-aged","Medium Risk"
41,"blue-collar","married","primary","no",8,"yes","no","cellular","15","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"blue-collar","married","primary","no",61,"no","no","cellular","17","apr","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
48,"technician","married","secondary","no",302,"yes","no","unknown","26","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"blue-collar","married","secondary","no",1005,"no","no","cellular","12","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"services","married","secondary","no",109,"yes","no","unknown","6","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"management","single","tertiary","no",1240,"yes","no","cellular","4","feb","2","1","no",0.142857142857143,"Middle-aged","Medium Risk"
28,"blue-collar","single","primary","no",0,"yes","yes","unknown","3","jun","4","0","no",0.0568070519098923,"Middle-aged","High Risk"
64,"retired","married","unknown","no",2923,"no","no","cellular","12","mar","1","0","no",0.0568070519098923,"Senior","Medium Risk"
35,"technician","married","secondary","no",0,"no","no","cellular","27","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"blue-collar","married","secondary","no",43,"yes","no","cellular","14","may","2","2","no",0.106965174129353,"Middle-aged","Medium Risk"
41,"technician","married","secondary","no",288,"yes","no","unknown","15","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"admin.","married","secondary","no",613,"yes","no","cellular","4","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
38,"blue-collar","married","primary","no",168,"yes","yes","telephone","13","may","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
27,"blue-collar","single","secondary","no",148,"no","no","cellular","22","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
48,"retired","married","primary","yes",-285,"no","yes","cellular","19","nov","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
50,"blue-collar","married","secondary","no",887,"no","no","unknown","16","jun","1","0","no",0.0568070519098923,"Senior","Medium Risk"
45,"self-employed","married","secondary","no",3098,"yes","no","cellular","7","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"technician","married","tertiary","no",744,"yes","no","unknown","14","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"technician","married","secondary","no",130,"no","no","cellular","8","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
44,"management","married","secondary","no",438,"yes","no","telephone","8","may","3","1","no",0.106965174129353,"Middle-aged","Medium Risk"
54,"admin.","married","secondary","no",0,"no","no","cellular","28","jan","1","2","yes",0.106965174129353,"Senior","Medium Risk"
49,"management","married","tertiary","no",322,"no","no","cellular","6","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"blue-collar","single","secondary","no",186,"no","no","cellular","2","feb","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"management","married","tertiary","no",0,"no","no","cellular","13","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
